user_id,item_id,score,group_id,fairness_id
159,10207,1,34,305
159,7755,1,34,305
159,2183,0,34,305
159,1939,0,34,305
159,8495,1,34,305
159,25,1,34,305
159,10191,1,34,305
159,9730,1,34,305
159,12026,1,34,305
159,14469,1,34,305
159,7710,1,34,305
159,2349,1,34,305
159,9256,1,34,305
159,8606,1,34,305
159,7797,1,34,305
159,7355,1,34,305
159,8124,1,34,305
159,6935,1,34,305
159,9916,1,34,305
159,4388,0,34,305
159,2982,1,34,305
159,8530,1,34,305
159,7729,1,34,305
159,9873,1,34,305
159,14400,1,34,305
159,9192,1,34,305
159,1380,1,34,305
159,7693,1,34,305
159,296,1,34,305
159,4389,1,34,305
159,7785,0,34,305
159,9872,1,34,305
159,9203,1,34,305
159,10053,0,34,305
159,2451,0,34,305
159,7672,1,34,305
159,8531,1,34,305
159,10098,0,34,305
159,1975,1,34,305
159,1938,1,34,305
159,2150,1,34,305
159,9735,1,34,305
159,7106,1,34,305
159,308,1,34,305
159,10076,1,34,305
159,2157,0,34,305
159,4380,1,34,305
159,1459,0,34,305
159,6593,1,34,305
159,6797,1,34,305
159,7643,1,34,305
159,9288,1,34,305
159,10049,1,34,305
159,10039,1,34,305
159,7151,1,34,305
159,6595,1,34,305
159,7647,1,34,305
159,2328,1,34,305
159,6934,1,34,305
159,14338,0,34,305
159,2987,1,34,305
159,1971,1,34,305
159,9154,0,34,305
159,2430,1,34,305
606,11343,1,34,306
606,5620,1,34,306
606,5481,1,34,306
606,5544,1,34,306
606,5631,1,34,306
606,6564,1,34,306
606,9742,0,34,306
606,6400,1,34,306
606,5727,1,34,306
606,5599,1,34,306
606,138,1,34,306
606,5598,1,34,306
606,5475,1,34,306
606,5533,1,34,306
606,5482,1,34,306
606,5453,1,34,306
606,5662,1,34,306
606,9639,1,34,306
606,5751,0,34,306
606,5763,0,34,306
606,5446,1,34,306
606,5699,0,34,306
606,11362,0,34,306
606,5463,0,34,306
606,6182,0,34,306
606,9714,0,34,306
606,5474,1,34,306
606,5579,1,34,306
606,5634,1,34,306
606,316,0,34,306
606,5556,1,34,306
606,8787,1,34,306
606,8692,0,34,306
606,8739,0,34,306
606,5725,1,34,306
606,5622,1,34,306
606,5736,1,34,306
606,5588,0,34,306
606,5603,1,34,306
606,189,0,34,306
606,11405,0,34,306
606,8708,0,34,306
606,6720,1,34,306
606,337,0,34,306
606,5702,0,34,306
606,5576,1,34,306
606,5614,1,34,306
606,5442,1,34,306
606,11312,0,34,306
606,5532,0,34,306
606,9733,0,34,306
606,5574,0,34,306
606,11379,1,34,306
606,310,1,34,306
606,5546,0,34,306
606,5496,1,34,306
606,5569,1,34,306
606,5530,1,34,306
606,8793,0,34,306
606,5663,1,34,306
606,5670,0,34,306
606,5647,1,34,306
606,5644,1,34,306
606,9683,1,34,306
606,8636,0,34,306
606,8718,0,34,306
606,9713,0,34,306
606,8665,0,34,306
606,8686,0,34,306
606,5534,1,34,306
606,5764,1,34,306
606,9710,0,34,306
606,6621,1,34,306
606,9776,0,34,306
606,5499,0,34,306
606,9716,0,34,306
606,5529,0,34,306
606,5465,1,34,306
606,8658,1,34,306
606,8746,0,34,306
606,11310,1,34,306
606,5810,1,34,306
606,8778,0,34,306
606,5704,1,34,306
606,8809,0,34,306
606,8715,0,34,306
606,8653,0,34,306
606,5527,0,34,306
606,322,1,34,306
606,5804,0,34,306
606,8725,1,34,306
606,8706,0,34,306
606,5752,1,34,306
606,9680,0,34,306
606,9647,0,34,306
606,8652,0,34,306
606,8800,0,34,306
606,5991,1,34,306
650,1558,0,34,307
650,9995,1,34,307
650,4375,0,34,307
650,8153,1,34,307
650,9320,1,34,307
650,9823,1,34,307
650,10152,0,34,307
650,7672,1,34,307
650,9843,1,34,307
650,10203,0,34,307
650,4305,1,34,307
650,172,0,34,307
650,7673,0,34,307
650,9840,1,34,307
650,1423,1,34,307
650,7636,1,34,307
650,9488,1,34,307
650,8192,1,34,307
650,9758,0,34,307
650,8516,1,34,307
650,8139,0,34,307
650,7649,1,34,307
650,5200,1,34,307
650,6520,1,34,307
650,2129,1,34,307
650,1578,1,34,307
650,6495,1,34,307
650,8783,0,34,307
650,8486,1,34,307
650,9690,0,34,307
650,2201,0,34,307
650,6744,1,34,307
650,9691,0,34,307
650,2985,1,34,307
650,9277,0,34,307
650,1378,1,34,307
650,10056,1,34,307
650,6910,1,34,307
650,10079,1,34,307
650,14435,1,34,307
650,6926,1,34,307
650,9104,1,34,307
650,1640,1,34,307
650,9657,1,34,307
650,9664,0,34,307
650,4378,0,34,307
650,10062,1,34,307
650,2952,0,34,307
650,10037,1,34,307
650,9166,0,34,307
650,5216,0,34,307
650,9650,1,34,307
650,9284,1,34,307
650,2400,0,34,307
650,1950,1,34,307
650,8152,1,34,307
650,2120,1,34,307
650,8613,1,34,307
650,1038,0,34,307
650,8515,1,34,307
650,8230,0,34,307
650,10201,1,34,307
650,1866,0,34,307
650,1392,1,34,307
650,1053,0,34,307
650,9906,1,34,307
650,9108,1,34,307
650,8837,0,34,307
650,10027,0,34,307
650,1730,1,34,307
650,9788,0,34,307
650,10016,0,34,307
650,2316,0,34,307
650,8499,1,34,307
650,8866,0,34,307
650,2965,1,34,307
650,1373,1,34,307
650,1436,0,34,307
650,1995,1,34,307
650,9278,1,34,307
650,10068,1,34,307
650,4379,1,34,307
650,4399,1,34,307
650,4388,1,34,307
650,1041,1,34,307
650,9259,0,34,307
650,2029,1,34,307
650,8844,1,34,307
650,9264,0,34,307
650,9669,0,34,307
650,9265,1,34,307
650,10022,1,34,307
650,1797,0,34,307
650,2955,1,34,307
650,9713,0,34,307
650,8782,0,34,307
650,6482,1,34,307
650,1469,0,34,307
650,1812,0,34,307
650,8578,1,34,307
650,10115,1,34,307
650,218,0,34,307
650,9736,0,34,307
650,12186,1,34,307
650,9725,1,34,307
650,13092,1,34,307
650,11486,1,34,307
650,8408,1,34,307
650,7677,1,34,307
650,6949,1,34,307
650,8127,1,34,307
650,1497,0,34,307
650,5197,0,34,307
650,8174,0,34,307
650,1914,1,34,307
650,11479,0,34,307
650,7646,1,34,307
650,6476,1,34,307
650,1733,1,34,307
650,1751,1,34,307
650,6481,1,34,307
650,7648,1,34,307
650,7091,1,34,307
655,8546,1,34,308
655,10070,1,34,308
655,14437,0,34,308
655,6502,1,34,308
655,7664,1,34,308
655,10078,1,34,308
655,8501,1,34,308
655,8526,1,34,308
655,8497,1,34,308
655,14415,1,34,308
655,7689,1,34,308
655,174,0,34,308
655,7646,0,34,308
655,8553,1,34,308
655,6847,0,34,308
655,9889,1,34,308
655,7647,1,34,308
655,7665,1,34,308
655,14436,0,34,308
655,10017,1,34,308
655,6496,1,34,308
655,14435,0,34,308
655,9706,1,34,308
655,9858,1,34,308
655,9234,1,34,308
655,8523,1,34,308
655,9379,1,34,308
655,9884,1,34,308
655,7670,0,34,308
655,10090,0,34,308
655,7035,0,34,308
655,10095,0,34,308
655,6556,1,34,308
655,7182,1,34,308
655,7083,1,34,308
655,7644,1,34,308
655,8849,0,34,308
655,9147,1,34,308
655,7019,0,34,308
655,9665,0,34,308
655,9782,0,34,308
655,9647,0,34,308
655,10023,1,34,308
655,10002,1,34,308
655,9115,1,34,308
655,10064,1,34,308
655,8855,0,34,308
655,9339,1,34,308
655,7690,0,34,308
655,9763,0,34,308
655,9917,1,34,308
655,6866,0,34,308
655,7640,1,34,308
655,7183,1,34,308
655,10115,1,34,308
655,8817,0,34,308
655,9494,1,34,308
655,9393,1,34,308
752,5943,0,34,309
752,6496,1,34,309
752,7118,1,34,309
752,12715,1,34,309
752,6040,0,34,309
752,5965,1,34,309
752,6772,1,34,309
752,13153,1,34,309
752,8577,1,34,309
752,7003,1,34,309
752,12334,1,34,309
752,12984,0,34,309
752,13090,1,34,309
752,12908,1,34,309
752,6138,0,34,309
752,6747,0,34,309
752,7342,1,34,309
752,12936,1,34,309
752,8529,1,34,309
752,6675,1,34,309
752,7014,1,34,309
752,5518,0,34,309
752,13065,1,34,309
752,5432,1,34,309
752,12907,1,34,309
752,8597,1,34,309
752,7892,0,34,309
752,6775,1,34,309
752,8632,0,34,309
752,6123,1,34,309
752,6979,0,34,309
752,12573,1,34,309
752,6953,0,34,309
752,6964,0,34,309
752,11986,1,34,309
752,5942,1,34,309
752,6844,1,34,309
752,5490,1,34,309
752,7917,1,34,309
752,6999,0,34,309
752,7350,1,34,309
752,6813,1,34,309
752,5954,1,34,309
752,6653,0,34,309
752,7364,1,34,309
752,6468,1,34,309
752,6794,0,34,309
752,13106,1,34,309
752,6481,1,34,309
752,5945,0,34,309
752,12809,1,34,309
752,11907,1,34,309
752,5937,1,34,309
752,8608,1,34,309
752,6098,1,34,309
752,12318,1,34,309
752,8545,1,34,309
752,7052,0,34,309
752,12497,1,34,309
752,9091,1,34,309
752,8624,0,34,309
752,6848,0,34,309
752,6479,0,34,309
752,12925,1,34,309
752,11917,1,34,309
752,7154,1,34,309
752,7453,1,34,309
752,12316,1,34,309
752,5482,0,34,309
752,13113,0,34,309
752,6483,1,34,309
752,8533,1,34,309
752,9190,1,34,309
752,12677,1,34,309
752,12329,1,34,309
752,6218,1,34,309
752,12539,1,34,309
752,9383,1,34,309
752,6462,1,34,309
752,13150,1,34,309
752,9337,1,34,309
752,12954,0,34,309
752,13151,1,34,309
752,7522,1,34,309
752,7867,1,34,309
752,6228,1,34,309
752,6602,1,34,309
752,5682,1,34,309
752,6505,0,34,309
752,11746,1,34,309
752,5668,0,34,309
752,12921,0,34,309
752,6840,1,34,309
752,13149,1,34,309
752,12326,1,34,309
752,5580,0,34,309
752,7020,0,34,309
752,12605,1,34,309
752,12798,1,34,309
752,7900,1,34,309
752,5452,1,34,309
752,6394,1,34,309
752,7837,1,34,309
752,7360,1,34,309
752,5998,1,34,309
752,8528,1,34,309
752,6646,0,34,309
752,12957,1,34,309
752,7524,0,34,309
930,15899,1,34,310
930,1173,1,34,310
930,2026,1,34,310
930,8255,1,34,310
930,7472,0,34,310
930,9388,0,34,310
930,7751,0,34,310
930,16107,1,34,310
930,4931,1,34,310
930,6176,1,34,310
930,5062,1,34,310
930,7906,0,34,310
930,14106,1,34,310
930,1396,1,34,310
930,11438,0,34,310
930,4384,1,34,310
930,8645,0,34,310
930,10743,1,34,310
930,9692,0,34,310
930,8343,1,34,310
930,1156,1,34,310
930,14395,1,34,310
930,14054,1,34,310
930,14063,1,34,310
930,5520,1,34,310
930,16411,1,34,310
930,2964,1,34,310
930,3008,1,34,310
930,15536,1,34,310
930,2547,1,34,310
930,15608,1,34,310
930,15777,1,34,310
930,7715,1,34,310
930,2121,1,34,310
930,2966,1,34,310
930,8657,1,34,310
930,7039,1,34,310
930,13741,1,34,310
930,15718,1,34,310
930,12910,1,34,310
930,15625,1,34,310
930,2735,1,34,310
930,5731,1,34,310
930,4408,1,34,310
930,6474,0,34,310
930,15921,1,34,310
930,9380,1,34,310
930,15897,1,34,310
930,1038,1,34,310
930,15794,0,34,310
930,7772,1,34,310
930,4677,1,34,310
930,6119,1,34,310
930,14238,1,34,310
930,15564,1,34,310
930,12556,1,34,310
930,6528,1,34,310
930,12484,1,34,310
930,9282,1,34,310
930,1582,1,34,310
930,8132,1,34,310
930,15673,1,34,310
930,15151,1,34,310
930,16240,0,34,310
930,15848,1,34,310
930,17325,1,34,310
930,16406,1,34,310
930,1275,0,34,310
930,8166,1,34,310
930,12396,1,34,310
930,8031,1,34,310
930,1514,1,34,310
930,15925,1,34,310
930,12695,1,34,310
930,11434,1,34,310
930,7802,0,34,310
930,14112,0,34,310
930,1593,1,34,310
930,4398,0,34,310
930,5265,0,34,310
930,16271,1,34,310
930,4674,1,34,310
930,2971,1,34,310
930,8679,1,34,310
930,8841,1,34,310
930,6052,1,34,310
930,8120,0,34,310
930,13939,0,34,310
930,9247,0,34,310
930,15965,1,34,310
930,17564,0,34,310
930,9391,1,34,310
930,16105,1,34,310
930,4923,1,34,310
930,12146,1,34,310
930,14035,1,34,310
930,12573,0,34,310
930,7795,1,34,310
930,1592,1,34,310
930,10937,1,34,310
930,8670,0,34,310
930,7785,1,34,310
930,15059,0,34,310
930,15259,0,34,310
930,5092,1,34,310
930,6496,1,34,310
930,4524,1,34,310
930,1486,1,34,310
930,15728,1,34,310
930,7770,1,34,310
930,14107,1,34,310
930,4374,1,34,310
930,15038,1,34,310
930,15877,1,34,310
930,2072,1,34,310
930,8342,1,34,310
930,12914,1,34,310
930,4891,0,34,310
930,8360,1,34,310
930,12026,1,34,310
930,9188,1,34,310
930,9092,1,34,310
930,1429,0,34,310
930,5280,1,34,310
930,1374,0,34,310
930,15898,1,34,310
930,16284,1,34,310
930,5704,1,34,310
930,15900,1,34,310
930,14685,1,34,310
930,11431,1,34,310
930,14380,1,34,310
930,1169,1,34,310
930,4340,0,34,310
930,14045,0,34,310
930,5999,1,34,310
930,4778,1,34,310
930,16106,1,34,310
930,959,1,34,310
930,15171,0,34,310
930,8321,1,34,310
930,13108,1,34,310
930,7913,1,34,310
930,15721,0,34,310
930,17518,1,34,310
930,11234,1,34,310
930,6473,0,34,310
930,4386,1,34,310
930,15823,1,34,310
930,14034,1,34,310
930,2728,1,34,310
930,15764,0,34,310
930,11903,1,34,310
930,15548,1,34,310
930,6520,1,34,310
930,4873,1,34,310
930,14110,1,34,310
930,16465,1,34,310
930,15553,1,34,310
982,16406,1,34,311
982,8794,1,34,311
982,12146,1,34,311
982,12457,1,34,311
982,15519,1,34,311
982,1038,1,34,311
982,17386,1,34,311
982,6176,1,34,311
982,11436,0,34,311
982,9391,1,34,311
982,2971,1,34,311
982,4897,1,34,311
982,15897,1,34,311
982,15151,1,34,311
982,4341,1,34,311
982,14035,1,34,311
982,12484,1,34,311
982,14758,1,34,311
982,1374,0,34,311
982,15764,0,34,311
982,1628,0,34,311
982,14685,1,34,311
982,16465,1,34,311
982,15673,1,34,311
982,8815,1,34,311
982,14033,0,34,311
982,15877,1,34,311
982,15608,1,34,311
982,14107,1,34,311
982,2964,1,34,311
982,1965,1,34,311
982,6119,1,34,311
982,7715,1,34,311
982,16240,0,34,311
982,14112,0,34,311
982,4873,1,34,311
982,11030,1,34,311
982,14063,1,34,311
982,17414,1,34,311
982,1143,1,34,311
982,14034,1,34,311
982,8679,1,34,311
982,7714,1,34,311
982,15794,0,34,311
982,14054,1,34,311
982,1169,1,34,311
982,7889,1,34,311
982,12573,0,34,311
982,17564,0,34,311
982,14030,1,34,311
982,4778,1,34,311
982,15717,1,34,311
982,10346,1,34,311
982,10743,1,34,311
982,15738,1,34,311
982,15564,1,34,311
982,14045,0,34,311
982,5704,1,34,311
982,15900,1,34,311
982,14061,1,34,311
982,7058,1,34,311
982,13108,1,34,311
982,6520,1,34,311
982,8645,0,34,311
982,6515,1,34,311
982,5158,1,34,311
982,6496,1,34,311
982,8166,1,34,311
982,1595,1,34,311
982,9380,1,34,311
982,5520,1,34,311
982,15925,1,34,311
982,7913,1,34,311
982,7751,0,34,311
982,15848,1,34,311
982,7039,1,34,311
982,5245,1,34,311
982,15171,0,34,311
982,10937,1,34,311
982,1592,1,34,311
982,14110,1,34,311
982,14199,1,34,311
982,16411,1,34,311
982,9282,1,34,311
982,4524,1,34,311
982,1582,1,34,311
982,1156,1,34,311
982,3008,1,34,311
982,6528,1,34,311
982,14775,1,34,311
982,13929,1,34,311
982,9247,0,34,311
982,1396,1,34,311
982,6474,0,34,311
982,16284,1,34,311
982,12326,0,34,311
982,8120,0,34,311
982,4279,1,34,311
982,9692,0,34,311
982,4674,1,34,311
982,15059,0,34,311
982,1173,1,34,311
982,8841,1,34,311
982,17325,1,34,311
982,14380,1,34,311
982,11431,1,34,311
982,11437,0,34,311
982,16106,1,34,311
982,1275,0,34,311
982,8342,1,34,311
982,15038,1,34,311
982,4340,0,34,311
982,2547,1,34,311
982,5265,0,34,311
982,13659,1,34,311
982,14395,1,34,311
982,16399,1,34,311
982,1432,1,34,311
982,9188,1,34,311
982,11434,1,34,311
982,15625,1,34,311
982,4891,0,34,311
982,14106,1,34,311
982,15027,0,34,311
982,15548,1,34,311
982,4408,1,34,311
982,7802,0,34,311
982,16271,1,34,311
982,5092,1,34,311
982,7351,1,34,311
982,14835,1,34,311
982,17518,1,34,311
982,15965,1,34,311
982,13510,1,34,311
982,4923,1,34,311
982,15720,1,34,311
982,8360,1,34,311
982,5062,1,34,311
982,970,1,34,311
982,15898,1,34,311
982,13939,0,34,311
982,14818,0,34,311
982,15536,1,34,311
982,2966,1,34,311
982,959,1,34,311
982,7472,0,34,311
982,1593,1,34,311
982,14059,0,34,311
982,8670,0,34,311
982,2081,1,34,311
982,15718,1,34,311
982,14046,0,34,311
982,15790,1,34,311
982,1429,0,34,311
982,4162,1,34,311
982,7770,1,34,311
1916,12836,0,34,312
1916,5735,0,34,312
1916,14625,0,34,312
1916,5934,0,34,312
1916,9995,0,34,312
1916,7928,1,34,312
1916,8159,0,34,312
1916,7915,1,34,312
1916,10090,0,34,312
1916,9898,1,34,312
1916,7018,1,34,312
1916,6464,1,34,312
1916,7358,1,34,312
1916,14622,0,34,312
1916,5643,1,34,312
1916,9206,1,34,312
1916,10046,0,34,312
1916,9328,1,34,312
1916,14649,0,34,312
1916,9880,1,34,312
1916,9329,1,34,312
1916,14633,0,34,312
1916,6170,1,34,312
1916,14549,1,34,312
1916,14556,0,34,312
1916,8192,0,34,312
1916,8846,0,34,312
1916,8861,1,34,312
1916,10004,0,34,312
1916,9604,1,34,312
1916,5623,1,34,312
1916,7524,0,34,312
1916,7041,1,34,312
1916,7659,1,34,312
1916,3533,1,34,312
1916,7745,1,34,312
1916,10023,0,34,312
1916,14621,1,34,312
1916,10358,1,34,312
1916,6870,1,34,312
1916,7877,0,34,312
1916,7035,0,34,312
1916,8720,0,34,312
1916,7878,1,34,312
1916,8149,1,34,312
1916,7747,1,34,312
1916,7438,0,34,312
1916,7451,0,34,312
1916,9901,1,34,312
1916,11781,1,34,312
1916,6798,0,34,312
1916,6780,1,34,312
1916,6342,1,34,312
1916,12408,1,34,312
1916,14573,1,34,312
1916,6493,1,34,312
1916,5505,0,34,312
1916,7387,1,34,312
1916,12927,1,34,312
1916,6982,1,34,312
1916,5575,0,34,312
1916,5657,1,34,312
1916,9842,1,34,312
1916,5465,1,34,312
1916,8524,1,34,312
1916,8155,1,34,312
1916,9147,1,34,312
1916,8790,1,34,312
1916,8837,0,34,312
1916,7349,1,34,312
1916,8515,1,34,312
1916,5490,0,34,312
1916,8644,0,34,312
1916,7480,0,34,312
1916,7137,0,34,312
1916,5425,1,34,312
1916,10097,0,34,312
1916,12573,1,34,312
1916,9243,1,34,312
1916,7534,0,34,312
1916,9892,1,34,312
1916,12983,1,34,312
1916,8072,1,34,312
1916,5493,0,34,312
1916,14506,0,34,312
1916,7933,0,34,312
1916,7522,1,34,312
1916,11746,1,34,312
1916,8062,1,34,312
1916,8809,1,34,312
1916,8264,1,34,312
1916,14631,0,34,312
1916,8669,0,34,312
1916,14508,0,34,312
1916,6308,1,34,312
1916,3964,0,34,312
1916,11524,1,34,312
1916,8628,0,34,312
1916,14489,1,34,312
1916,3984,1,34,312
1916,8535,1,34,312
1916,8557,1,34,312
1916,12072,1,34,312
1916,12159,0,34,312
1916,12113,1,34,312
1916,10062,0,34,312
1916,10047,0,34,312
1916,7734,0,34,312
1916,10025,1,34,312
1916,14344,1,34,312
1916,9267,1,34,312
1916,10406,1,34,312
1916,10235,1,34,312
1916,14602,0,34,312
1916,4069,1,34,312
1916,4082,1,34,312
1916,8144,0,34,312
1916,7506,0,34,312
1916,12487,1,34,312
1916,3898,1,34,312
1916,12747,1,34,312
1916,9579,1,34,312
1916,6091,1,34,312
1916,7830,1,34,312
1916,7397,1,34,312
1916,9994,1,34,312
1916,7743,0,34,312
1916,11971,1,34,312
1916,7342,1,34,312
1916,14626,1,34,312
1916,8064,0,34,312
1916,5919,0,34,312
1916,5625,1,34,312
1916,7384,1,34,312
1916,7400,0,34,312
1916,14632,0,34,312
1916,14620,0,34,312
1916,11465,1,34,312
1916,6816,0,34,312
1916,7902,0,34,312
1916,14505,0,34,312
1916,4012,1,34,312
1916,6115,1,34,312
1916,12683,1,34,312
1916,6483,1,34,312
1916,4130,1,34,312
1916,7219,1,34,312
1916,8795,1,34,312
1916,9130,1,34,312
1916,12071,1,34,312
1916,8142,0,34,312
1916,7730,1,34,312
1916,12954,0,34,312
1916,5572,1,34,312
1916,7811,1,34,312
1916,8026,0,34,312
1916,12011,1,34,312
1916,5571,1,34,312
1916,5666,1,34,312
1916,8563,1,34,312
1916,8658,1,34,312
1916,11749,1,34,312
1916,7719,0,34,312
1916,8048,0,34,312
1916,12433,1,34,312
1916,8079,0,34,312
1916,9695,1,34,312
1916,10001,0,34,312
1916,3963,1,34,312
1916,7678,1,34,312
1916,8655,0,34,312
1916,9582,0,34,312
1916,4023,0,34,312
1916,5436,0,34,312
1916,5522,0,34,312
1916,14648,0,34,312
1916,6116,1,34,312
1916,14507,0,34,312
1916,6946,0,34,312
1916,7665,1,34,312
1916,6931,0,34,312
1916,7934,1,34,312
3418,9202,1,34,313
3418,9251,0,34,313
3418,9282,1,34,313
3418,9668,0,34,313
3418,9498,1,34,313
3418,9126,1,34,313
3418,9214,1,34,313
3418,9092,1,34,313
3418,9243,1,34,313
3418,9505,1,34,313
3418,9131,1,34,313
3418,9135,0,34,313
3418,9137,1,34,313
3418,9675,0,34,313
3418,9713,1,34,313
3418,9171,1,34,313
3418,9115,1,34,313
3418,9533,0,34,313
3418,9763,0,34,313
3418,9745,1,34,313
3418,9190,1,34,313
89,13395,0,35,314
89,13981,0,35,314
89,8657,1,35,314
89,13773,1,35,314
89,2488,0,35,314
89,15360,1,35,314
89,3105,0,35,314
89,7456,0,35,314
89,8120,1,35,314
89,15660,1,35,314
89,5065,1,35,314
89,15866,1,35,314
89,4010,1,35,314
89,2278,1,35,314
89,5007,1,35,314
89,8675,1,35,314
89,4137,1,35,314
89,2067,1,35,314
89,9150,1,35,314
89,14750,1,35,314
89,1971,1,35,314
89,1018,1,35,314
89,72,0,35,314
89,413,1,35,314
89,13690,1,35,314
89,3530,1,35,314
89,11432,1,35,314
89,8720,1,35,314
89,1995,1,35,314
89,15894,1,35,314
89,3898,1,35,314
89,4992,1,35,314
89,14053,0,35,314
89,3677,0,35,314
89,2468,1,35,314
89,14462,0,35,314
89,4072,0,35,314
89,4008,1,35,314
89,12543,1,35,314
89,13857,1,35,314
89,13080,1,35,314
89,3929,1,35,314
89,11434,1,35,314
89,3059,0,35,314
89,13648,0,35,314
89,8625,0,35,314
89,15897,1,35,314
89,969,0,35,314
89,4163,0,35,314
89,12808,1,35,314
89,1409,1,35,314
89,17502,1,35,314
89,2476,0,35,314
89,15725,0,35,314
89,2461,1,35,314
89,11262,1,35,314
89,2466,1,35,314
89,132,1,35,314
89,4694,1,35,314
89,15529,1,35,314
89,456,1,35,314
89,5624,1,35,314
89,14788,0,35,314
89,63,1,35,314
89,14029,1,35,314
89,3907,1,35,314
89,13927,0,35,314
89,125,1,35,314
89,1253,1,35,314
89,16395,1,35,314
89,5077,0,35,314
89,4067,1,35,314
89,12319,1,35,314
89,2505,0,35,314
89,16466,1,35,314
89,2331,0,35,314
89,454,0,35,314
89,13986,0,35,314
89,5223,1,35,314
89,11429,1,35,314
89,5819,1,35,314
89,16531,0,35,314
89,15864,1,35,314
89,4380,1,35,314
89,5245,0,35,314
89,390,1,35,314
89,5162,0,35,314
89,14923,1,35,314
89,8679,0,35,314
89,11958,1,35,314
89,1000,1,35,314
89,13933,0,35,314
89,6083,1,35,314
89,9446,1,35,314
89,13691,0,35,314
89,9444,0,35,314
89,13523,1,35,314
89,2803,0,35,314
89,7889,1,35,314
89,4946,1,35,314
89,3884,1,35,314
89,549,1,35,314
89,5646,1,35,314
89,1940,1,35,314
89,8814,0,35,314
89,935,1,35,314
89,8692,0,35,314
89,4346,0,35,314
89,7472,1,35,314
89,13829,1,35,314
89,2810,1,35,314
89,2469,1,35,314
89,4038,0,35,314
89,14743,1,35,314
89,13641,0,35,314
89,13983,1,35,314
89,14922,0,35,314
89,1087,1,35,314
89,8305,1,35,314
89,15779,1,35,314
89,4378,0,35,314
89,14865,0,35,314
89,13511,0,35,314
89,2520,0,35,314
89,14804,1,35,314
89,2786,1,35,314
89,14021,1,35,314
89,3706,1,35,314
89,973,1,35,314
89,11712,1,35,314
89,15883,1,35,314
89,15155,1,35,314
89,16467,1,35,314
89,459,0,35,314
89,13655,1,35,314
89,8955,1,35,314
89,14412,0,35,314
89,8792,1,35,314
89,16509,1,35,314
89,5107,1,35,314
89,13582,0,35,314
89,1177,1,35,314
89,13967,1,35,314
89,126,1,35,314
89,13595,1,35,314
89,5079,1,35,314
89,9375,1,35,314
89,1338,1,35,314
89,11772,1,35,314
89,5875,0,35,314
89,8354,1,35,314
89,4385,1,35,314
89,5314,1,35,314
89,7731,1,35,314
89,13385,0,35,314
89,15637,1,35,314
89,8300,1,35,314
89,229,1,35,314
89,2729,1,35,314
89,8242,1,35,314
89,12757,1,35,314
89,2506,1,35,314
89,3382,1,35,314
89,8665,1,35,314
89,15925,0,35,314
89,13891,1,35,314
89,2463,1,35,314
89,2758,1,35,314
89,2036,1,35,314
89,15877,0,35,314
89,9089,1,35,314
89,5047,0,35,314
89,2733,1,35,314
89,16101,1,35,314
89,4352,0,35,314
89,13892,1,35,314
89,12649,1,35,314
89,13594,1,35,314
89,14790,1,35,314
89,2515,0,35,314
89,16468,1,35,314
89,5315,1,35,314
89,4900,0,35,314
89,2512,0,35,314
89,8875,1,35,314
89,5085,1,35,314
89,9373,1,35,314
89,13838,1,35,314
89,4736,1,35,314
89,7844,1,35,314
89,12321,1,35,314
89,14869,1,35,314
89,13392,0,35,314
89,13839,1,35,314
89,7841,1,35,314
89,1609,1,35,314
89,14285,1,35,314
89,16100,1,35,314
89,13836,1,35,314
89,9421,1,35,314
89,14996,1,35,314
89,10681,1,35,314
89,4921,1,35,314
89,13993,0,35,314
89,1786,1,35,314
89,13887,1,35,314
89,5015,1,35,314
89,4355,1,35,314
89,13855,1,35,314
89,7719,1,35,314
89,9178,0,35,314
89,16567,1,35,314
89,5183,0,35,314
89,4325,1,35,314
89,9447,1,35,314
89,3534,1,35,314
89,15288,1,35,314
89,236,1,35,314
89,13654,0,35,314
89,3066,1,35,314
89,5639,1,35,314
89,1321,1,35,314
89,15659,1,35,314
89,14264,0,35,314
89,13826,1,35,314
89,16397,1,35,314
89,16533,1,35,314
89,5005,1,35,314
89,13374,0,35,314
89,9735,0,35,314
89,12317,1,35,314
89,3853,0,35,314
89,15497,0,35,314
89,3383,1,35,314
89,13700,1,35,314
89,1251,1,35,314
89,2816,1,35,314
89,16108,1,35,314
89,3114,1,35,314
89,2840,0,35,314
89,14914,1,35,314
89,13853,1,35,314
89,15031,1,35,314
89,4986,0,35,314
89,240,1,35,314
89,10754,1,35,314
89,15942,1,35,314
89,9431,0,35,314
89,9424,0,35,314
89,9475,1,35,314
89,5256,1,35,314
89,13020,0,35,314
89,13343,0,35,314
89,1382,0,35,314
89,5009,1,35,314
89,5087,1,35,314
89,7964,1,35,314
89,5147,1,35,314
89,16471,1,35,314
89,1379,1,35,314
89,43,1,35,314
89,10791,0,35,314
89,5011,0,35,314
89,9199,1,35,314
89,13893,1,35,314
89,16469,1,35,314
89,9805,1,35,314
89,3484,1,35,314
89,16508,0,35,314
89,14925,1,35,314
89,5020,1,35,314
89,15833,1,35,314
89,16406,1,35,314
89,9011,1,35,314
89,2163,1,35,314
89,2530,1,35,314
89,5006,1,35,314
89,13686,1,35,314
89,13888,1,35,314
89,14913,1,35,314
89,9012,1,35,314
89,1982,1,35,314
89,4804,1,35,314
89,5155,1,35,314
89,6313,1,35,314
