user_id,item_id,score,fairness_id
1633,620,0,6611.0
1633,731,0,6611.0
1633,335,1,6611.0
1633,756,1,6611.0
1633,673,0,6611.0
1633,734,0,6611.0
1633,317,0,6611.0
1633,3,0,6611.0
1633,174,0,6611.0
1633,571,0,6611.0
1633,745,1,6611.0
1636,581,1,6612.0
1636,69,1,6612.0
1636,735,1,6612.0
1636,140,1,6612.0
1636,163,1,6612.0
1636,17,1,6612.0
1636,87,1,6612.0
1636,302,1,6612.0
1636,823,1,6612.0
1636,395,1,6612.0
1636,818,1,6612.0
1636,620,1,6612.0
1636,262,1,6612.0
1636,147,0,6612.0
1636,257,1,6612.0
1636,225,1,6612.0
1636,338,1,6612.0
1636,665,1,6612.0
1636,386,1,6612.0
1636,732,1,6612.0
1636,580,1,6612.0
1636,418,1,6612.0
1636,812,0,6612.0
1636,519,0,6612.0
1637,432,1,1263.0
1637,776,1,1263.0
1637,488,0,1263.0
1637,69,1,1263.0
1637,327,1,1263.0
1637,661,0,1263.0
1637,529,1,1263.0
1637,778,1,1263.0
1637,704,1,1263.0
1637,51,1,1263.0
1637,296,1,1263.0
1637,565,1,1263.0
1637,262,1,1263.0
1637,422,1,1263.0
1637,597,0,1263.0
1637,449,0,1263.0
1637,618,1,1263.0
1637,130,1,1263.0
1637,610,0,1263.0
1637,227,0,1263.0
1637,226,0,1263.0
1637,316,0,1263.0
1637,82,0,1263.0
1637,107,1,1263.0
1638,439,1,6392.0
1638,299,1,6392.0
1638,429,1,6392.0
1638,209,0,6392.0
1638,723,1,6392.0
1638,419,1,6392.0
1638,800,1,6392.0
1638,679,1,6392.0
1638,98,1,6392.0
1638,665,1,6392.0
1638,227,1,6392.0
1638,335,1,6392.0
1638,565,1,6392.0
1638,167,1,6392.0
1638,111,1,6392.0
1638,592,1,6392.0
1638,105,1,6392.0
1638,508,1,6392.0
1638,761,1,6392.0
1638,581,1,6392.0
1638,46,1,6392.0
1638,423,1,6392.0
1638,118,1,6392.0
1638,428,1,6392.0
1639,88,1,1903.0
1639,663,1,1903.0
1639,306,1,1903.0
1639,90,1,1903.0
1639,739,1,1903.0
1639,31,1,1903.0
1639,6,1,1903.0
1639,261,1,1903.0
1639,751,1,1903.0
1639,51,0,1903.0
1639,759,1,1903.0
1639,339,0,1903.0
1639,765,1,1903.0
1639,408,1,1903.0
1639,430,0,1903.0
1639,74,0,1903.0
1639,630,0,1903.0
1639,299,1,1903.0
1639,302,1,1903.0
1639,585,1,1903.0
1639,761,1,1903.0
1639,53,0,1903.0
1639,470,0,1903.0
1639,745,0,1903.0
1640,581,1,6262.0
1640,732,1,6262.0
1640,395,1,6262.0
1640,69,1,6262.0
1640,446,1,6262.0
1640,43,1,6262.0
1640,678,1,6262.0
1640,46,1,6262.0
1640,376,1,6262.0
1640,225,1,6262.0
1640,592,1,6262.0
1640,429,1,6262.0
1640,751,1,6262.0
1640,262,1,6262.0
1640,710,1,6262.0
1640,189,1,6262.0
1640,560,0,6262.0
1640,427,0,6262.0
1640,739,1,6262.0
1640,302,1,6262.0
1640,198,0,6262.0
1640,107,1,6262.0
1640,584,1,6262.0
1640,201,0,6262.0
1644,423,1,6393.0
1644,638,1,6393.0
1644,770,0,6393.0
1644,232,1,6393.0
1644,172,1,6393.0
1644,818,1,6393.0
1644,181,1,6393.0
1644,602,1,6393.0
1644,664,1,6393.0
1644,663,1,6393.0
1644,745,1,6393.0
1644,241,1,6393.0
1644,317,1,6393.0
1644,262,1,6393.0
1644,74,1,6393.0
1644,277,1,6393.0
1644,658,1,6393.0
1644,225,1,6393.0
1644,51,1,6393.0
1644,756,1,6393.0
1644,439,1,6393.0
1644,778,1,6393.0
1644,571,1,6393.0
1644,766,1,6393.0
1649,299,1,6113.0
1649,735,0,6113.0
1649,69,1,6113.0
1649,130,1,6113.0
1649,209,0,6113.0
1649,517,1,6113.0
1649,432,1,6113.0
1649,761,1,6113.0
1649,783,1,6113.0
1649,296,1,6113.0
1649,254,0,6113.0
1649,659,0,6113.0
1649,592,1,6113.0
1649,416,0,6113.0
1649,378,0,6113.0
1649,818,1,6113.0
1649,96,0,6113.0
1649,471,1,6113.0
1649,395,0,6113.0
1649,107,0,6113.0
1649,305,0,6113.0
1649,724,0,6113.0
1649,137,0,6113.0
1649,513,0,6113.0
1660,517,1,693.0
1660,432,1,693.0
1660,10,1,693.0
1660,774,1,693.0
1660,346,1,693.0
1660,421,1,693.0
1660,475,1,693.0
1660,386,0,693.0
1660,620,1,693.0
1660,802,1,693.0
1660,317,1,693.0
1660,163,1,693.0
1660,704,0,693.0
1660,701,0,693.0
1660,564,0,693.0
1660,584,0,693.0
1660,429,0,693.0
1660,659,0,693.0
1660,636,0,693.0
1660,308,0,693.0
1660,209,0,693.0
1660,767,0,693.0
1660,745,0,693.0
1660,503,0,693.0
1670,88,1,2073.0
1670,105,1,2073.0
1670,335,0,2073.0
1670,85,0,2073.0
1670,73,0,2073.0
1670,408,1,2073.0
1670,6,0,2073.0
1670,334,1,2073.0
1670,276,1,2073.0
1670,505,0,2073.0
1670,665,0,2073.0
1670,53,1,2073.0
1670,759,1,2073.0
1670,159,1,2073.0
1670,561,1,2073.0
1670,585,1,2073.0
1670,339,1,2073.0
1670,560,0,2073.0
1670,428,1,2073.0
1670,419,1,2073.0
1670,745,0,2073.0
1670,819,0,2073.0
1670,306,0,2073.0
1670,135,0,2073.0
1681,739,1,5872.0
1681,664,0,5872.0
1681,48,1,5872.0
1681,658,1,5872.0
1681,41,1,5872.0
1681,671,0,5872.0
1681,734,1,5872.0
1681,751,1,5872.0
1681,317,1,5872.0
1681,347,1,5872.0
1681,517,1,5872.0
1681,638,1,5872.0
1681,69,1,5872.0
1681,559,1,5872.0
1681,220,0,5872.0
1681,703,1,5872.0
1681,533,1,5872.0
1681,503,0,5872.0
1681,476,0,5872.0
1681,341,0,5872.0
1681,93,1,5872.0
1681,348,0,5872.0
1681,22,0,5872.0
1682,261,1,6681.0
1682,159,1,6681.0
1682,757,1,6681.0
1682,560,1,6681.0
1682,585,1,6681.0
1682,665,1,6681.0
1682,421,1,6681.0
1682,173,1,6681.0
1682,663,1,6681.0
1682,105,1,6681.0
1682,343,1,6681.0
1682,93,1,6681.0
1682,756,1,6681.0
1682,475,1,6681.0
1682,420,0,6681.0
1682,334,1,6681.0
1682,302,1,6681.0
1682,432,1,6681.0
1682,778,0,6681.0
1682,819,0,6681.0
1682,44,0,6681.0
1682,753,0,6681.0
1682,170,0,6681.0
1691,395,1,1873.0
1691,818,1,1873.0
1691,343,1,1873.0
1691,401,1,1873.0
1691,153,1,1873.0
1691,209,1,1873.0
1691,159,1,1873.0
1691,823,1,1873.0
1691,704,1,1873.0
1691,740,0,1873.0
1691,6,0,1873.0
1691,390,1,1873.0
1691,396,0,1873.0
1691,108,1,1873.0
1691,422,1,1873.0
1691,732,0,1873.0
1691,262,1,1873.0
1691,404,0,1873.0
1691,347,1,1873.0
1691,246,0,1873.0
1691,167,0,1873.0
1691,775,0,1873.0
1691,709,0,1873.0
1711,435,1,6522.0
1711,679,1,6522.0
1711,423,1,6522.0
1711,664,1,6522.0
1711,159,1,6522.0
1711,732,1,6522.0
1711,212,1,6522.0
1711,584,1,6522.0
1711,357,1,6522.0
1711,761,1,6522.0
1711,585,1,6522.0
1711,347,1,6522.0
1711,589,1,6522.0
1711,571,0,6522.0
1711,188,1,6522.0
1711,198,1,6522.0
1711,122,1,6522.0
1711,6,0,6522.0
1711,777,1,6522.0
1711,25,0,6522.0
1711,582,0,6522.0
1711,256,1,6522.0
1711,155,0,6522.0
1717,299,1,6751.0
1717,336,1,6751.0
1717,100,1,6751.0
1717,189,1,6751.0
1717,225,1,6751.0
1717,491,1,6751.0
1717,419,1,6751.0
1717,138,1,6751.0
1717,122,1,6751.0
1717,701,0,6751.0
1717,209,0,6751.0
1717,455,1,6751.0
1717,435,1,6751.0
1717,315,1,6751.0
1717,776,1,6751.0
1717,775,1,6751.0
1717,493,1,6751.0
1717,643,0,6751.0
1717,663,1,6751.0
1717,31,1,6751.0
1717,584,1,6751.0
1717,678,0,6751.0
1717,430,0,6751.0
1732,429,1,6752.0
1732,111,1,6752.0
1732,411,1,6752.0
1732,346,1,6752.0
1732,783,1,6752.0
1732,107,1,6752.0
1732,599,1,6752.0
1732,757,1,6752.0
1732,584,1,6752.0
1732,576,1,6752.0
1732,228,1,6752.0
1732,704,1,6752.0
1732,753,0,6752.0
1732,423,1,6752.0
1732,317,1,6752.0
1732,777,1,6752.0
1732,739,1,6752.0
1732,82,0,6752.0
1732,155,0,6752.0
1732,88,0,6752.0
1732,745,0,6752.0
1732,168,0,6752.0
1732,589,0,6752.0
1746,283,0,694.0
1746,643,1,694.0
1746,257,1,694.0
1746,102,1,694.0
1746,628,1,694.0
1746,571,0,694.0
1746,674,1,694.0
1746,767,1,694.0
1746,449,1,694.0
1746,623,1,694.0
1746,317,1,694.0
1746,223,0,694.0
1746,209,0,694.0
1746,542,0,694.0
1746,475,1,694.0
1746,51,1,694.0
1746,87,1,694.0
1746,296,1,694.0
1746,226,1,694.0
1746,210,0,694.0
1746,386,1,694.0
1746,69,1,694.0
1746,650,0,694.0
1759,133,1,263.0
1759,167,1,263.0
1759,93,1,263.0
1759,637,1,263.0
1759,581,1,263.0
1759,343,1,263.0
1759,51,1,263.0
1759,643,1,263.0
1759,754,1,263.0
1759,475,1,263.0
1759,159,1,263.0
1759,87,1,263.0
1759,102,1,263.0
1759,43,1,263.0
1759,215,1,263.0
1759,248,1,263.0
1759,429,1,263.0
1759,761,1,263.0
1759,584,1,263.0
1759,561,1,263.0
1759,503,1,263.0
1759,759,1,263.0
1759,81,1,263.0
1763,475,1,453.0
1763,8,1,453.0
1763,663,1,453.0
1763,767,1,453.0
1763,494,1,453.0
1763,430,0,453.0
1763,198,1,453.0
1763,118,1,453.0
1763,751,1,453.0
1763,414,1,453.0
1763,411,1,453.0
1763,432,1,453.0
1763,624,1,453.0
1763,261,1,453.0
1763,272,1,453.0
1763,493,1,453.0
1763,559,1,453.0
1763,772,1,453.0
1763,386,1,453.0
1763,93,1,453.0
1763,701,1,453.0
1763,657,1,453.0
1763,654,1,453.0
1770,167,1,6871.0
1770,561,1,6871.0
1770,436,1,6871.0
1770,248,1,6871.0
1770,87,1,6871.0
1770,225,1,6871.0
1770,739,1,6871.0
1770,161,0,6871.0
1770,339,1,6871.0
1770,576,1,6871.0
1770,429,1,6871.0
1770,241,1,6871.0
1770,620,1,6871.0
1770,285,0,6871.0
1770,227,1,6871.0
1770,346,1,6871.0
1770,678,1,6871.0
1770,302,1,6871.0
1770,408,1,6871.0
1770,108,1,6871.0
1770,432,1,6871.0
1770,674,1,6871.0
1770,374,1,6871.0
1771,98,1,6881.0
1771,428,0,6881.0
1771,81,1,6881.0
1771,408,1,6881.0
1771,422,1,6881.0
1771,276,1,6881.0
1771,326,1,6881.0
1771,818,0,6881.0
1771,421,1,6881.0
1771,315,1,6881.0
1771,187,1,6881.0
1771,561,1,6881.0
1771,317,1,6881.0
1771,96,1,6881.0
1771,390,1,6881.0
1771,305,0,6881.0
1771,335,1,6881.0
1771,307,1,6881.0
1771,152,1,6881.0
1771,739,1,6881.0
1771,613,0,6881.0
1771,283,0,6881.0
1771,483,0,6881.0
1779,469,1,6901.0
1779,818,1,6901.0
1779,703,1,6901.0
1779,471,1,6901.0
1779,423,1,6901.0
1779,435,1,6901.0
1779,473,0,6901.0
1779,189,1,6901.0
1779,756,1,6901.0
1779,723,1,6901.0
1779,636,0,6901.0
1779,565,1,6901.0
1779,663,1,6901.0
1779,138,1,6901.0
1779,526,0,6901.0
1779,422,1,6901.0
1779,51,1,6901.0
1779,198,1,6901.0
1779,248,0,6901.0
1779,797,0,6901.0
1779,443,0,6901.0
1779,642,0,6901.0
1779,641,0,6901.0
1781,252,1,6532.0
1781,8,1,6532.0
1781,823,1,6532.0
1781,209,0,6532.0
1781,560,1,6532.0
1781,41,1,6532.0
1781,643,0,6532.0
1781,46,1,6532.0
1781,423,1,6532.0
1781,385,1,6532.0
1781,704,1,6532.0
1781,735,1,6532.0
1781,432,1,6532.0
1781,663,1,6532.0
1781,219,0,6532.0
1781,296,1,6532.0
1781,90,1,6532.0
1781,115,0,6532.0
1781,254,0,6532.0
1781,51,1,6532.0
1781,167,1,6532.0
1781,753,0,6532.0
1781,1,0,6532.0
1782,254,1,2903.0
1782,276,0,2903.0
1782,483,1,2903.0
1782,210,1,2903.0
1782,432,1,2903.0
1782,698,0,2903.0
1782,565,1,2903.0
1782,783,1,2903.0
1782,395,1,2903.0
1782,756,1,2903.0
1782,302,1,2903.0
1782,43,1,2903.0
1782,69,1,2903.0
1782,51,1,2903.0
1782,73,1,2903.0
1782,704,1,2903.0
1782,386,1,2903.0
1782,396,0,2903.0
1782,478,1,2903.0
1782,1,0,2903.0
1782,346,0,2903.0
1782,812,1,2903.0
1782,571,1,2903.0
1792,686,1,6961.0
1792,227,1,6961.0
1792,139,1,6961.0
1792,187,1,6961.0
1792,408,1,6961.0
1792,108,1,6961.0
1792,704,1,6961.0
1792,340,1,6961.0
1792,755,1,6961.0
1792,219,0,6961.0
1792,508,1,6961.0
1792,756,1,6961.0
1792,326,1,6961.0
1792,774,1,6961.0
1792,620,0,6961.0
1792,316,1,6961.0
1792,735,1,6961.0
1792,90,0,6961.0
1792,523,1,6961.0
1792,818,1,6961.0
1792,517,1,6961.0
1792,220,1,6961.0
1792,306,0,6961.0
1798,449,1,3383.0
1798,823,1,3383.0
1798,284,1,3383.0
1798,159,1,3383.0
1798,339,1,3383.0
1798,225,1,3383.0
1798,105,0,3383.0
1798,582,1,3383.0
1798,493,1,3383.0
1798,90,1,3383.0
1798,613,1,3383.0
1798,703,1,3383.0
1798,221,1,3383.0
1798,96,1,3383.0
1798,565,1,3383.0
1798,678,1,3383.0
1798,414,1,3383.0
1798,783,1,3383.0
1798,227,1,3383.0
1798,108,1,3383.0
1798,395,1,3383.0
1798,122,1,3383.0
1798,334,1,3383.0
1805,592,1,6981.0
1805,802,1,6981.0
1805,739,1,6981.0
1805,776,0,6981.0
1805,435,0,6981.0
1805,664,1,6981.0
1805,723,1,6981.0
1805,10,1,6981.0
1805,346,1,6981.0
1805,138,1,6981.0
1805,302,1,6981.0
1805,623,0,6981.0
1805,509,1,6981.0
1805,679,1,6981.0
1805,745,1,6981.0
1805,209,1,6981.0
1805,357,1,6981.0
1805,769,1,6981.0
1805,347,1,6981.0
1805,111,1,6981.0
1805,307,0,6981.0
1805,818,1,6981.0
1805,414,1,6981.0
1811,776,1,4163.0
1811,735,0,4163.0
1811,686,0,4163.0
1811,756,1,4163.0
1811,9,0,4163.0
1811,475,1,4163.0
1811,209,0,4163.0
1811,302,1,4163.0
1811,429,0,4163.0
1811,664,1,4163.0
1811,307,1,4163.0
1811,110,0,4163.0
1811,423,1,4163.0
1811,315,1,4163.0
1811,523,0,4163.0
1811,701,0,4163.0
1811,168,0,4163.0
1811,584,0,4163.0
1811,121,0,4163.0
1811,818,0,4163.0
1811,341,0,4163.0
1811,798,0,4163.0
1811,170,0,4163.0
1813,647,0,2833.0
1813,421,1,2833.0
1813,82,1,2833.0
1813,41,1,2833.0
1813,393,1,2833.0
1813,8,0,2833.0
1813,386,1,2833.0
1813,817,1,2833.0
1813,679,1,2833.0
1813,218,1,2833.0
1813,246,1,2833.0
1813,341,1,2833.0
1813,340,1,2833.0
1813,780,1,2833.0
1813,432,1,2833.0
1813,67,1,2833.0
1813,217,1,2833.0
1813,326,1,2833.0
1813,2,1,2833.0
1813,766,1,2833.0
1813,174,0,2833.0
1813,163,1,2833.0
1813,755,0,2833.0
1816,3,1,2642.0
1816,330,1,2642.0
1816,679,1,2642.0
1816,709,1,2642.0
1816,209,1,2642.0
1816,422,1,2642.0
1816,800,1,2642.0
1816,581,1,2642.0
1816,299,1,2642.0
1816,710,1,2642.0
1816,343,1,2642.0
1816,576,1,2642.0
1816,435,1,2642.0
1816,317,1,2642.0
1816,346,1,2642.0
1816,93,1,2642.0
1816,580,1,2642.0
1816,43,1,2642.0
1816,565,1,2642.0
1816,592,1,2642.0
1816,210,1,2642.0
1816,1,0,2642.0
1816,302,1,2642.0
1820,408,1,3353.0
1820,706,1,3353.0
1820,209,1,3353.0
1820,423,1,3353.0
1820,657,1,3353.0
1820,559,1,3353.0
1820,776,1,3353.0
1820,560,0,3353.0
1820,123,0,3353.0
1820,781,1,3353.0
1820,200,1,3353.0
1820,227,1,3353.0
1820,85,0,3353.0
1820,685,0,3353.0
1820,327,1,3353.0
1820,602,1,3353.0
1820,761,1,3353.0
1820,251,1,3353.0
1820,637,0,3353.0
1820,598,0,3353.0
1820,9,1,3353.0
1820,513,0,3353.0
1820,395,1,3353.0
1822,41,0,7021.0
1822,429,1,7021.0
1822,508,0,7021.0
1822,679,1,7021.0
1822,198,1,7021.0
1822,781,1,7021.0
1822,642,1,7021.0
1822,51,1,7021.0
1822,452,0,7021.0
1822,739,1,7021.0
1822,720,1,7021.0
1822,81,0,7021.0
1822,565,1,7021.0
1822,783,1,7021.0
1822,698,0,7021.0
1822,560,0,7021.0
1822,620,0,7021.0
1822,709,0,7021.0
1822,168,0,7021.0
1822,335,1,7021.0
1822,163,1,7021.0
1822,812,0,7021.0
1822,341,0,7021.0
1833,225,1,6882.0
1833,576,0,6882.0
1833,429,0,6882.0
1833,315,1,6882.0
1833,559,1,6882.0
1833,757,1,6882.0
1833,735,1,6882.0
1833,423,1,6882.0
1833,739,1,6882.0
1833,262,1,6882.0
1833,439,1,6882.0
1833,187,1,6882.0
1833,769,1,6882.0
1833,292,0,6882.0
1833,138,1,6882.0
1833,41,1,6882.0
1833,324,0,6882.0
1833,327,1,6882.0
1833,827,0,6882.0
1833,121,1,6882.0
1833,374,1,6882.0
1833,73,0,6882.0
1833,784,1,6882.0
1834,71,1,5333.0
1834,22,0,5333.0
1834,152,0,5333.0
1834,728,0,5333.0
1834,565,1,5333.0
1834,340,0,5333.0
1834,739,1,5333.0
1834,652,1,5333.0
1834,386,1,5333.0
1834,315,1,5333.0
1834,665,1,5333.0
1834,302,1,5333.0
1834,422,1,5333.0
1834,248,0,5333.0
1834,786,1,5333.0
1834,299,1,5333.0
1834,783,1,5333.0
1834,734,1,5333.0
1834,502,0,5333.0
1834,755,0,5333.0
1834,456,1,5333.0
1834,698,0,5333.0
1834,593,0,5333.0
1835,376,0,3093.0
1835,776,1,3093.0
1835,284,1,3093.0
1835,51,1,3093.0
1835,753,1,3093.0
1835,395,1,3093.0
1835,526,0,3093.0
1835,422,1,3093.0
1835,780,1,3093.0
1835,778,1,3093.0
1835,411,1,3093.0
1835,473,1,3093.0
1835,302,1,3093.0
1835,558,1,3093.0
1835,209,0,3093.0
1835,800,1,3093.0
1835,228,1,3093.0
1835,620,1,3093.0
1835,428,0,3093.0
1835,798,0,3093.0
1835,814,0,3093.0
1835,73,0,3093.0
1835,756,1,3093.0
1836,817,1,1433.0
1836,302,1,1433.0
1836,637,0,1433.0
1836,678,0,1433.0
1836,336,0,1433.0
1836,560,1,1433.0
1836,774,1,1433.0
1836,246,0,1433.0
1836,241,1,1433.0
1836,439,1,1433.0
1836,679,1,1433.0
1836,385,1,1433.0
1836,51,1,1433.0
1836,823,1,1433.0
1836,661,0,1433.0
1836,305,1,1433.0
1836,592,0,1433.0
1836,521,0,1433.0
1836,374,0,1433.0
1836,181,1,1433.0
1836,745,1,1433.0
1836,104,1,1433.0
1836,417,0,1433.0
1843,339,1,4913.0
1843,98,0,4913.0
1843,761,1,4913.0
1843,777,1,4913.0
1843,701,1,4913.0
1843,475,1,4913.0
1843,340,1,4913.0
1843,439,1,4913.0
1843,10,1,4913.0
1843,732,1,4913.0
1843,678,1,4913.0
1843,418,1,4913.0
1843,43,1,4913.0
1843,581,0,4913.0
1843,452,1,4913.0
1843,262,1,4913.0
1843,663,1,4913.0
1843,769,1,4913.0
1843,416,0,4913.0
1843,100,0,4913.0
1843,686,0,4913.0
1843,424,0,4913.0
1843,379,0,4913.0
1844,426,1,1983.0
1844,189,1,1983.0
1844,299,1,1983.0
1844,473,1,1983.0
1844,765,1,1983.0
1844,198,1,1983.0
1844,701,1,1983.0
1844,565,1,1983.0
1844,281,1,1983.0
1844,118,1,1983.0
1844,759,1,1983.0
1844,606,0,1983.0
1844,51,1,1983.0
1844,704,1,1983.0
1844,159,1,1983.0
1844,382,1,1983.0
1844,435,1,1983.0
1844,262,0,1983.0
1844,613,1,1983.0
1844,657,1,1983.0
1844,637,0,1983.0
1844,122,0,1983.0
1844,183,0,1983.0
1849,417,0,6263.0
1849,41,1,6263.0
1849,664,1,6263.0
1849,592,1,6263.0
1849,302,1,6263.0
1849,382,0,6263.0
1849,53,1,6263.0
1849,257,1,6263.0
1849,395,1,6263.0
1849,561,0,6263.0
1849,87,1,6263.0
1849,356,0,6263.0
1849,693,0,6263.0
1849,559,1,6263.0
1849,642,0,6263.0
1849,258,0,6263.0
1849,468,0,6263.0
1849,425,1,6263.0
1849,523,1,6263.0
1849,174,0,6263.0
1849,66,0,6263.0
1849,628,0,6263.0
1854,244,0,5222.0
1854,499,0,5222.0
1854,776,1,5222.0
1854,341,1,5222.0
1854,385,1,5222.0
1854,628,1,5222.0
1854,90,1,5222.0
1854,306,0,5222.0
1854,774,1,5222.0
1854,111,1,5222.0
1854,678,1,5222.0
1854,69,1,5222.0
1854,802,0,5222.0
1854,686,0,5222.0
1854,317,1,5222.0
1854,567,0,5222.0
1854,93,1,5222.0
1854,416,1,5222.0
1854,581,0,5222.0
1854,665,0,5222.0
1854,262,0,5222.0
1854,620,0,5222.0
1855,823,1,533.0
1855,396,1,533.0
1855,572,1,533.0
1855,225,1,533.0
1855,248,0,533.0
1855,521,1,533.0
1855,684,1,533.0
1855,346,1,533.0
1855,74,1,533.0
1855,645,1,533.0
1855,641,1,533.0
1855,786,1,533.0
1855,553,1,533.0
1855,43,1,533.0
1855,395,1,533.0
1855,503,0,533.0
1855,122,1,533.0
1855,188,1,533.0
1855,265,0,533.0
1855,532,1,533.0
1855,233,1,533.0
1855,309,0,533.0
1860,396,1,4123.0
1860,217,1,4123.0
1860,376,1,4123.0
1860,663,1,4123.0
1860,755,1,4123.0
1860,231,0,4123.0
1860,411,1,4123.0
1860,521,1,4123.0
1860,423,1,4123.0
1860,395,1,4123.0
1860,674,1,4123.0
1860,166,0,4123.0
1860,602,1,4123.0
1860,778,1,4123.0
1860,317,1,4123.0
1860,386,1,4123.0
1860,242,1,4123.0
1860,87,1,4123.0
1860,10,1,4123.0
1860,761,1,4123.0
1860,732,1,4123.0
1860,728,0,4123.0
1864,157,1,1023.0
1864,90,1,1023.0
1864,802,1,1023.0
1864,701,1,1023.0
1864,209,1,1023.0
1864,134,1,1023.0
1864,177,1,1023.0
1864,262,0,1023.0
1864,704,1,1023.0
1864,339,1,1023.0
1864,261,1,1023.0
1864,638,1,1023.0
1864,314,1,1023.0
1864,69,1,1023.0
1864,8,1,1023.0
1864,592,1,1023.0
1864,389,1,1023.0
1864,564,1,1023.0
1864,98,1,1023.0
1864,664,1,1023.0
1864,816,1,1023.0
1864,673,1,1023.0
1869,225,1,6982.0
1869,273,1,6982.0
1869,521,1,6982.0
1869,469,1,6982.0
1869,776,1,6982.0
1869,542,0,6982.0
1869,769,0,6982.0
1869,710,1,6982.0
1869,633,1,6982.0
1869,188,1,6982.0
1869,613,0,6982.0
1869,96,1,6982.0
1869,533,0,6982.0
1869,753,0,6982.0
1869,387,0,6982.0
1869,152,1,6982.0
1869,641,1,6982.0
1869,745,1,6982.0
1869,592,0,6982.0
1869,780,0,6982.0
1869,732,0,6982.0
1869,357,1,6982.0
1873,439,0,6412.0
1873,149,0,6412.0
1873,678,1,6412.0
1873,222,1,6412.0
1873,223,1,6412.0
1873,723,1,6412.0
1873,563,1,6412.0
1873,73,1,6412.0
1873,421,1,6412.0
1873,245,1,6412.0
1873,93,1,6412.0
1873,312,1,6412.0
1873,674,1,6412.0
1873,650,1,6412.0
1873,262,1,6412.0
1873,90,1,6412.0
1873,593,0,6412.0
1873,784,0,6412.0
1873,1,0,6412.0
1873,769,1,6412.0
1873,138,1,6412.0
1873,104,1,6412.0
1877,823,1,2673.0
1877,50,0,2673.0
1877,256,1,2673.0
1877,429,1,2673.0
1877,138,1,2673.0
1877,560,1,2673.0
1877,452,1,2673.0
1877,474,1,2673.0
1877,739,1,2673.0
1877,747,1,2673.0
1877,509,1,2673.0
1877,475,1,2673.0
1877,456,1,2673.0
1877,314,1,2673.0
1877,241,1,2673.0
1877,711,1,2673.0
1877,316,1,2673.0
1877,335,1,2673.0
1877,731,0,2673.0
1877,580,1,2673.0
1877,168,0,2673.0
1877,83,0,2673.0
1883,435,1,7141.0
1883,316,1,7141.0
1883,786,1,7141.0
1883,613,1,7141.0
1883,449,0,7141.0
1883,302,1,7141.0
1883,633,1,7141.0
1883,800,1,7141.0
1883,439,1,7141.0
1883,307,1,7141.0
1883,710,1,7141.0
1883,424,1,7141.0
1883,209,0,7141.0
1883,709,0,7141.0
1883,26,1,7141.0
1883,665,1,7141.0
1883,701,0,7141.0
1883,778,1,7141.0
1883,761,1,7141.0
1883,634,1,7141.0
1883,732,1,7141.0
1883,254,0,7141.0
1892,419,1,5223.0
1892,232,1,5223.0
1892,69,1,5223.0
1892,429,1,5223.0
1892,732,1,5223.0
1892,751,1,5223.0
1892,756,0,5223.0
1892,339,1,5223.0
1892,802,0,5223.0
1892,228,1,5223.0
1892,98,1,5223.0
1892,286,1,5223.0
1892,812,1,5223.0
1892,138,0,5223.0
1892,735,1,5223.0
1892,657,1,5223.0
1892,439,1,5223.0
1892,122,0,5223.0
1892,315,1,5223.0
1892,783,1,5223.0
1892,368,0,5223.0
1892,602,0,5223.0
1893,483,1,357.0
1893,678,1,357.0
1893,254,1,357.0
1893,376,1,357.0
1893,519,1,357.0
1893,334,1,357.0
1893,657,1,357.0
1893,411,1,357.0
1893,766,1,357.0
1893,475,1,357.0
1893,592,1,357.0
1893,90,1,357.0
1893,770,1,357.0
1893,769,1,357.0
1893,584,0,357.0
1893,423,1,357.0
1893,404,1,357.0
1893,704,1,357.0
1893,665,1,357.0
1893,580,0,357.0
1893,825,0,357.0
1893,132,1,357.0
1895,299,1,3693.0
1895,783,0,3693.0
1895,96,1,3693.0
1895,745,0,3693.0
1895,449,1,3693.0
1895,560,0,3693.0
1895,489,0,3693.0
1895,276,1,3693.0
1895,336,0,3693.0
1895,483,1,3693.0
1895,173,0,3693.0
1895,823,1,3693.0
1895,122,0,3693.0
1895,704,1,3693.0
1895,488,0,3693.0
1895,421,1,3693.0
1895,263,0,3693.0
1895,801,0,3693.0
1895,81,0,3693.0
1895,493,0,3693.0
1895,43,0,3693.0
1895,83,0,3693.0
1898,565,1,7201.0
1898,585,1,7201.0
1898,548,1,7201.0
1898,755,0,7201.0
1898,584,1,7201.0
1898,88,1,7201.0
1898,262,1,7201.0
1898,439,1,7201.0
1898,659,1,7201.0
1898,142,0,7201.0
1898,281,1,7201.0
1898,665,1,7201.0
1898,521,0,7201.0
1898,209,1,7201.0
1898,6,1,7201.0
1898,69,1,7201.0
1898,317,1,7201.0
1898,346,1,7201.0
1898,759,1,7201.0
1898,81,1,7201.0
1898,754,1,7201.0
1898,832,0,7201.0
1901,334,0,7221.0
1901,261,0,7221.0
1901,390,0,7221.0
1901,387,0,7221.0
1901,423,1,7221.0
1901,81,1,7221.0
1901,581,1,7221.0
1901,314,0,7221.0
1901,663,1,7221.0
1901,475,1,7221.0
1901,93,1,7221.0
1901,580,1,7221.0
1901,643,1,7221.0
1901,432,0,7221.0
1901,664,1,7221.0
1901,10,0,7221.0
1901,85,1,7221.0
1901,395,0,7221.0
1901,641,0,7221.0
